,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,q6,HeatCapacityMass wstd,n_ws^third wmean
"mp-300755797, Ti8O13, LiTi8O13, mp-752989, mp-755797",0.5215453928751862,5758.0869928960155,3.974273245296681,2.763333333333333,0.0,0.9383754240807424,20.952380952380953,0.0,0.00998982809523774,33.238095238095234,0.2506010944467053,0.18433333333333327,0.2895238095238095
"mp-300756781, Sr3Nb4O13, Sr3Li2Nb4O13, mp-756435, mp-756781",0.4719723970066842,4032.275684810217,4.788335103196352,2.419166666666667,0.0,16.837912103372354,16.027753706895076,0.0,0.09809827818749994,15.855615899597074,0.35705317648548085,0.25799240729568423,0.15133333333333335
"mp-300756861, La4Ti3O12, LiLa4Ti3O12, mp-770474, mp-756861",0.4501612064849623,3917.7087286635865,5.8314570319946695,1.2261403508771929,0.0,0.8478540191401525,7.211529362085947,0.0,0.09349050986842043,13.91288908207184,0.3130789701950663,0.24473029985596395,0.16280701754385965
"mp-300757073, Ba4Y2Cu5O14, Ba4LiY2Cu5O14, mp-772817, mp-757073",0.4387653019133903,2606.7581359297496,5.831854282760648,1.2234,0.0,1.2223731318959783,11.487985376035258,0.0,0.06507049149999933,15.457642122911244,0.3052900100297505,0.2043327391780378,0.1301
"mp-300757100, CoS2, Li3(CoS2)4, mvc-11233, mp-767412",0.31766885814883183,10.888158712075931,3.2258530187162187,3.2736666666666663,0.0,5.172671768148024,27.43333333333333,0.0,0.11779983833333316,8.999999999999996,0.30787758476376104,0.16583333333333333,0.29166666666666663
"mp-300757419, Ti(SiO3)2, LiTi(SiO3)2, mp-766596, mp-757419",0.5396112094980345,4133.73526190846,3.082842160001362,4.292222222222224,1.0,0.8153190643345998,9.087291960285404,0.0,0.04667859472222169,17.700759091857716,0.3171943798125488,0.2409665949106344,0.16740740740740742
"mp-300757434, Si6Bi9O26, LiSi6Bi9O26, mp-766877, mp-757434",0.5429589569203696,3933.630696965561,7.026194148129036,3.308406504065041,1.0,0.9390522886780842,5.979242300575772,1.448706576089512,0.06626337134146176,13.400169585260544,0.2771341200794987,0.24559714647796746,0.15804878048780488
"mp-300757464, Nb(PO3)4, LiNb(PO3)4, mp-757155, mp-757464",0.5799662561737423,4377.200482708229,2.8800441500298564,2.094117647058824,0.0,0.9725791543820612,4.237835112846595,0.0,0.043925885834734224,5.354126134736337,0.2711187135434712,0.26779556463234244,0.16156862745098036
"mp-300757532, SnP2O7, LiSnP2O7, mvc-1016, mp-757532",0.5873447306058559,4340.959173144038,3.457885971478241,1.5256666666666667,0.0,0.8582969050294671,2.3907228102721483,0.0,0.16866934849999904,5.619213072624632,0.2534703530209069,0.266747625210714,0.15133333333333335
"mp-300757663, Sn(PO3)4, LiSn(PO3)4, mp-757156, mp-757663",0.566582237316455,4377.376260203951,3.1680137377443653,1.6460784313725492,0.0,0.9740959810540684,1.4536276857137755,0.0,0.03142284558823505,3.7303374039423107,0.2673444733529646,0.2685364966958312,0.15372549019607842
"mp-300757673, TiP2O7, LiTiP2O7, mvc-1011, mp-757673",0.5758976472459426,4340.648157540596,2.725891319897393,1.7590000000000001,0.0,0.8565870286356736,4.752543178832432,0.0,0.13583880250000036,7.788880963698618,0.24980763450159235,0.2576697800588101,0.16066666666666668
"mp-300757777, SiBi3O7, LiSiBi3O7, mp-753860, mp-757777",0.5102528659021618,3947.631724860274,8.051036009940509,2.5778181818181816,1.0,0.9635135106858972,4.143655466424071,1.7999081702930302,0.0888145724242424,7.375162447044393,0.29350898998224906,0.2526137234922173,0.15090909090909088
"mp-300757800, CuCO3, LiCu3(CO3)3, mp-758727, mp-758505",0.6070460386797902,3719.816435407693,3.2884008963712628,8.777333333333335,0.0,0.9638521751672372,11.951382997609755,0.0,0.13202362794444422,16.55240835111985,0.2397710556235588,0.20975289165004504,0.21600000000000005
"mp-300757806, Sn(PO3)4, LiSn(PO3)4, mp-757131, mp-757806",0.5563407320193281,4377.376260203951,3.242872758924281,1.6460784313725492,0.0,0.9678687696030268,1.4536276857137755,0.0,0.02505090470588289,3.7303374039423107,0.3038864758927169,0.2685364966958312,0.15372549019607842
"mp-300757884, Sn3(P2O7)2, Li2Sn3(P2O7)2, mvc-560, mp-757884",0.6528014683108202,4134.674875776261,3.4286560019902126,1.5665079365079364,0.0,0.8621337461959042,3.5176551433065515,0.0,0.03105019642857165,8.137920468957834,0.2341576328654941,0.25069288813657536,0.16380952380952374
"mp-300758218, TiP2O7, LiTiP2O7, mp-761010, mp-758218",0.5566125725293845,4340.648157540596,2.706348231553607,1.7590000000000001,0.0,0.8477552090975766,4.752543178832432,0.0,0.0,7.788880963698618,0.25599809327537154,0.2576697800588101,0.16066666666666668
"mp-300758259, Ti3Cu3(TeO8)2, Li4Ti3Cu3(TeO8)2, mp-760579, mp-758259",0.3099914256463316,3100.3277793598704,4.866669509399197,1.2659375,1.0,0.9692148590605626,6.8655237722017,0.0,0.0916569204947928,8.212053672549475,0.2933045811939401,0.2467906666347429,0.0934375
"mp-300758997, CuCO3, LiCu3(CO3)3, mp-760536, mp-758450",0.6035524046779804,3719.816435407693,3.3176370673072832,8.777333333333335,0.0,0.9992225768569116,11.951382997609755,0.0,0.13777366016666634,16.55240835111985,0.2915568464502853,0.20975289165004504,0.21600000000000005
"mp-300759185, Sb(PO3)4, LiSb(PO3)4, mvc-1868, mp-759185",0.5958938666198974,4377.439488403592,2.9547852694727914,1.8939215686274509,1.0,0.9737670154263952,1.193343063113956,0.0,0.0340691015441168,4.110357693569844,0.2619146523117945,0.2689272993749361,0.1541176470588235
"mp-300759534, Bi2(SO4)3, LiBi2(SO4)3, mp-768482, mp-759534",0.6332990717711836,4377.624167714143,3.927703652260148,0.5885294117647059,0.0,1.1334338795925158,1.5049348530607365,0.7764309754205228,0.010661733529411244,4.529029777628272,0.2714082326934449,0.2763510018101273,0.04549019607843136
"mp-300759673, BiP2O7, LiBiP2O7, mp-766118, mp-759673",0.5826341138458679,4341.2430622713755,4.221623487668502,1.6575333333333333,0.0,0.8472136867828693,1.3021349989749742,0.6599663291074445,0.05813045043749996,3.5975300168618767,0.2918065288004769,0.2700576399380119,0.14866666666666667
"mp-300760014, SbF4, LiSbF4, mp-556425, mp-760014",0.6563754880102988,7443.662569275822,3.9454588661994654,2.081,1.0,0.8301944995609181,4.2,0.0,0.0,10.6,0.2774615098877545,0.3089,0.126
"mp-300760419, BiF5, LiBiF5, mp-27743, mp-752483",0.650407970031435,7753.627191310435,4.846228347242202,1.03175,0.0,1.0544923054138495,2.583333333333333,1.1666666666666663,0.0,5.25,0.3889578975311619,0.3331666666666667,0.09666666666666664
"mp-300760468, Si2BiO6, LiSi2BiO6, mvc-4930, mp-760468",0.5718714212694532,4134.396267164882,4.7519539064998515,4.179481481481481,1.0,0.8979125809491777,9.765564763188706,0.7332959212304936,0.1097081264444455,21.750802139001365,0.3073591867141358,0.25494628391438817,0.15407407407407406
"mp-300761021, Cu(TeO3)4, Li3Cu(TeO3)4, mp-756573, mp-761021",-0.17701495833536365,4377.529856758723,5.958750719702567,1.6815686274509802,1.0,2.1622459685736453,6.2499519413761675,0.0,0.08441476764705946,11.90352737049207,0.3038947000351849,0.28910789217514393,0.028823529411764706
"mp-300761135, Sb2(PO4)3, Li3Sb2(PO4)3, mp-772303, mp-761135",0.5736100636887325,4377.478259023732,3.656710327888689,1.91843137254902,1.0,1.2893539363043331,2.0326061815495287,0.0,0.01990420242647151,7.859394914847318,0.25688140573781,0.2715757300692199,0.14647058823529413
"mp-300761144, Na3SbP2O9, Na3LiSbP2O9, mp-560642, mp-761144",0.5505476836180603,2792.245152535474,3.1430518827168195,1.1108333333333331,1.0,0.8084581490011568,0.992811663912144,0.0,0.0,17.587835126713138,0.2331662215881221,0.2037970743165858,0.117
"mp-300761164, NbF5, LiNbF5, mp-18687, mp-761164",0.7900438106026783,7752.1704141352775,3.144872287743953,2.60625,0.0,0.901275118691382,14.166666666666664,0.0,0.0,12.833333333333332,0.33313514303985997,0.32125,0.13666666666666666
"mp-300761289, CrSn(PO4)2, Li2CrSn(PO4)2, mp-772477, mp-761289",0.5574368515043976,3100.6888603809252,3.8157489925348926,1.395625,0.0,0.8423119255059577,5.111262075065218,0.0,0.05478037447916595,6.760922233278862,0.2556590341741532,0.24193257282074826,0.130625
"mp-300761298, VPO4, LiVPO4, mp-767632, mp-761298",0.5161816379223022,4133.93598255529,3.517096511989976,2.273333333333333,0.0,0.8463255038074035,12.161718933087025,0.0,0.004248937083332294,16.330498620225445,0.29588718099592204,0.2398385387950777,0.1827777777777778
"mp-300761344, VP2O7, LiVP2O7, mp-705024, mp-705056",0.5853714918898923,4340.521776909335,2.6967857118637624,2.004,0.0,0.9423705945739516,7.081117300413983,0.0,0.06797289949999907,9.312476696465996,0.2664528811959034,0.2587167348450596,0.16466666666666666
"mp-300761372, Cr3Ni(PO4)4, Li4Cr3Ni(PO4)4, mp-775135, mp-761372",0.4922091360620831,3100.3669921662536,3.6018483907987213,1.6475,0.0,0.8482328586407216,7.818247885555945,0.0,0.047564004583334096,10.424705231644042,0.2800814049518012,0.2390039722745645,0.14104166666666665
"mp-300761381, Mn5(Si2O7)2, Li2Mn5(Si2O7)2, mp-767346, mp-761381",0.5834285628017531,3774.375208174581,3.3536668333613124,3.890869565217392,1.0,0.9713339326901728,10.845383729779536,0.0,0.07831865742753585,17.26900233087846,0.25878947215683945,0.2098368926787912,0.2036231884057971
"mp-300761392, CrPO4, LiCrPO4, mp-764345, mp-761392",0.4737752381793836,4133.838651402674,3.6872419792479607,2.245555555555556,0.0,0.8479615935839231,12.161718933087025,0.0,0.02301817624999991,16.330498620225445,0.3044093309809402,0.24163497876541584,0.18777777777777774
"mp-300761398, CrPO4, LiCrPO4, mp-850489, mp-761398",0.5381662660796899,4133.838651402674,3.1851396606183298,2.245555555555556,0.0,0.8197287659023885,12.161718933087025,0.0,0.06719266979166605,16.330498620225445,0.2448373122122592,0.24163497876541584,0.18777777777777774
"mp-300761403, VNi3(PO4)4, Li4VNi3(PO4)4, mp-775192, mp-761403",0.5083655683960356,3100.3612489858647,3.636587952933735,1.579375,0.0,0.8477252273985603,8.857278864803167,0.0,0.0845212275260403,10.212371650220247,0.27182688143537065,0.23873891840010955,0.14052083333333332
"mp-300761410, MnV3(PO4)4, Li4MnV3(PO4)4, mp-775134, mp-761410",0.5409541043558825,3100.4349848981824,3.3177303925741444,1.6155208333333333,0.0,0.8452174754994899,7.8796282695738045,0.0,0.031291918958331166,10.443340847427876,0.2716868658053247,0.2379560907572492,0.1367708333333333
"mp-300761418, Mn3V(PO4)4, Li4Mn3V(PO4)4, mp-771799, mp-761418",0.5282048884482465,3100.4009808616115,3.3716907978230792,1.4365624999999995,0.0,0.8450557764411957,5.803943821996289,0.0,0.0303620689583326,9.806504714842195,0.24647641331658834,0.2380651034687431,0.13614583333333333
"mp-300761451, CrPO5, Li2CrPO5, mp-772685, mp-761451",0.5053516833353647,4428.632994844645,3.047156724214425,1.935238095238095,0.0,0.9379391786780804,10.42433051407459,0.0,0.08766620839285721,13.756383799461807,0.2460265134052058,0.2687432834155161,0.16095238095238093
"mp-300761455, Co3Sn(PO4)4, Li4Co3Sn(PO4)4, mp-775131, mp-761455",0.5302047218596826,3100.499640816754,3.8515135575016894,1.389895833333333,0.0,0.8452872909010957,9.1727962460867,0.0,0.04462508130208232,8.901241281650929,0.2676162703284488,0.24131321944409145,0.13635416666666667
"mp-300761456, FeP2O7, LiFeP2O7, mp-767783, mp-767795",0.5892463807740776,4340.452859134287,2.705926100746908,1.7476666666666667,0.0,0.8573555658713952,7.548951362054645,0.0,0.04785577347916803,9.312476696465996,0.2602362265306533,0.2599209153227616,0.16899999999999998
"mp-300761461, FePO4, LiFePO4, mp-765982, mp-761461",0.6757608485510289,4133.821119596877,2.389475183494294,1.8461111111111108,0.0,0.8307181697578052,12.945994184770004,0.0,0.019931480416667924,16.330498620225445,0.2405108124986787,0.24163497876541584,0.19
"mp-300761467, FePO4, LiFePO4, mp-19109, mp-761467",0.6230532589043162,4133.821119596877,2.777902913087716,1.8461111111111108,0.0,0.9758149591890546,12.945994184770004,0.0,0.003841773194444898,16.330498620225445,0.25039605982845103,0.24163497876541584,0.19
"mp-300761469, FePO4, LiFePO4, mp-540320, mp-761469",0.653095848084261,4133.821119596877,2.556504537929772,1.8461111111111108,0.0,0.872300852813983,12.945994184770004,0.0,0.00438234291666717,16.330498620225445,0.2552346379347569,0.24163497876541584,0.19
"mp-300761486, FePO4, LiFePO4, mp-764338, mp-761486",0.6667707747388311,4133.821119596877,2.45572738707931,1.8461111111111108,0.0,1.1883508184665417,12.945994184770004,0.0,0.0018766870833335505,16.330498620225445,0.2228302136031889,0.24163497876541584,0.19
"mp-300761511, VFe3(PO4)6, Li6VFe3(PO4)6, mp-775598, mp-761511",0.5764892566317396,3282.5823067630517,2.756817685826422,1.319485294117647,0.0,1.1896812000624863,5.782834639740987,0.0,0.06593274553921713,7.171798141422753,0.22302246526623204,0.2572249551499681,0.12389705882352944
"mp-300761527, MnPO4, LiMnPO4, mp-767212, mp-761527",0.6378970052035239,4133.845305124435,2.6344530569218407,1.7961111111111108,0.0,1.1198864759662424,9.027051252817149,0.0,0.09386560958333412,15.406227697001354,0.2191835245408464,0.2402850544819785,0.18111111111111108
"mp-300761533, Cr3Ni(PO4)6, Li6Cr3Ni(PO4)6, mp-774406, mp-761533",0.5616954011411365,3282.5679178199184,2.8114303532962195,1.448529411764706,0.0,1.191490898193334,5.411025365097647,0.0,0.08577610448529427,7.181019532245497,0.2283199400816605,0.25747636651632005,0.12382352941176472
"mp-300761565, Mn3Cu(PO4)4, Li4Mn3Cu(PO4)4, mp-772001, mp-761565",0.5194757572051224,3100.3799917336005,3.4864540115541582,1.354270833333333,0.0,0.8454616287571335,5.786718509752407,0.0,0.013380634791667843,9.814025889851047,0.23311174361280376,0.2389116172367816,0.134375
"mp-300761576, MnV2(PO4)3, Li2MnV2(PO4)3, mp-775212, mp-761576",0.5570320846682706,3100.4293175587536,3.2184345225602566,1.5856944444444443,0.0,1.1510303627725331,6.914198019962928,0.0,0.005245353333332758,9.106229637444716,0.2509647876992632,0.2377367728142791,0.13666666666666666
"mp-300761586, Mn3Fe3(TeO8)2, Li4Mn3Fe3(TeO8)2, mp-775968, mp-761586",0.23619584587074435,3100.1566484331347,4.839348870177737,1.23375,1.0,0.9638453609635383,8.244316223920574,0.0,0.06664191881510373,8.940413278105959,0.29011043935313857,0.2464083088848669,0.105625
"mp-300761603, V(SiO3)2, LiV(SiO3)2, mp-767338, mp-761603",0.5559314021636181,4133.594838984837,3.012613217553662,4.564444444444447,1.0,0.981144575484875,9.601097330974607,0.0,0.09821976111111044,17.41914497893,0.2681326089595529,0.24214304403036396,0.17185185185185184
"mp-300761619, Mn(SiO3)2, LiMn(SiO3)2, mvc-7256, mp-761619",0.5952864411689232,4133.534387364268,2.750692168952121,4.246296296296296,1.0,0.813110234626538,9.13246518958367,0.0,0.2095054512499992,17.494580779571404,0.27184618003280764,0.24248066968619944,0.17074074074074075
"mp-300761634, MnCr(PO4)2, Li2MnCr(PO4)2, mp-775016, mp-761634",0.4986383057927575,3100.381483697666,3.502162818314709,1.515625,0.0,0.8470341328351765,5.540726737331283,0.0,0.02485020979166564,7.709234181594606,0.25967893129366754,0.2381635358145043,0.1383333333333333
"mp-300761650, Fe(CoO3)2, Li2Fe(CoO3)2, mp-765838, mp-761650",0.458489332410544,4132.850077232302,4.317431050079107,1.7603703703703701,0.0,0.985296583561768,16.338329629713172,0.0,0.11747181465277645,14.334146785224318,0.3463099626924092,0.2553125145967964,0.1951851851851852
"mp-300761661, Mn3Cu3(TeO8)2, Li4Mn3Cu3(TeO8)2, mp-763570, mp-761661",0.30431504262505404,3100.158291463208,5.154029458855608,1.2271875,1.0,0.9646316942952696,7.091753573693889,0.0,0.041973144427084996,8.808953186957007,0.30413385323803344,0.2474861370275785,0.09625
"mp-300761664, CoP2O7, LiCoP2O7, mp-767446, mp-767819",0.5751203626404938,4340.426808991407,2.8220769874882,1.8273333333333333,0.0,0.8537979999885205,8.017203724214294,0.0,0.06886735618749906,7.788880963698618,0.2588397510314687,0.26076864586576864,0.16833333333333333
"mp-300761673, Mn3Ni(PO4)4, Li4Mn3Ni(PO4)4, mp-771982, mp-761673",0.5054642981118266,3100.3707348847443,3.5634027179618286,1.3946875,0.0,0.8468180426166136,5.8434436194194035,0.0,0.025905386380207673,9.814025889851047,0.2537368413941892,0.23842993994677106,0.13729166666666665
"mp-300761674, Co3SbO8, Li2Co3SbO8, mp-761540, mp-761674",0.3965217599631317,4133.354342705787,5.572425732757976,1.9486111111111108,1.0,0.9749771930412784,20.438253893672574,0.0,0.0572026103124994,17.876289558939842,0.3352919168053729,0.2620998802407628,0.18083333333333326
"mp-300761677, CoPO4, LiCoPO4, mp-540391, mp-761677",0.6427841708671007,4133.777702692075,2.7142648906366436,1.9788888888888885,0.0,0.8667079024011071,13.730429394524586,0.0,0.006529970833332399,13.641802132859821,0.2567696925319188,0.2429087747272753,0.18888888888888888
"mp-300761718, MnCo3O8, Li2MnCo3O8, mp-761588, mp-761718",0.3679410473740008,4132.854933845282,5.003782413830929,1.7574999999999996,0.0,0.9757312484583291,19.29306150465037,0.0,0.03466113749999966,17.21464887247106,0.33204450861944745,0.2556784758729044,0.1905555555555556
"mp-300761729, VCo3O8, Li2VCo3O8, mp-765821, mp-761729",0.3938727868263057,4132.900272560709,4.806734174187097,1.9961111111111112,0.0,0.974660658464848,18.872541946070033,0.0,0.0584824995833344,17.089407230977113,0.3297954298538572,0.2554478365972635,0.1913888888888889
"mp-300761732, CoPO4, LiCoPO4, mp-769840, mp-761732",0.569936144223563,4133.777702692075,3.2046563633834566,1.9788888888888885,0.0,0.8958824449548689,13.730429394524586,0.0,0.057500152916665215,13.641802132859821,0.2727155299690417,0.2429087747272753,0.18888888888888888
"mp-300761737, MnCo3O8, Li2MnCo3O8, mp-765876, mp-761737",0.41598221087608456,4132.854933845282,4.6234578759488665,1.7574999999999996,0.0,1.2080003626596554,19.29306150465037,0.0,0.05310705895833312,17.21464887247106,0.3535429692019265,0.2556784758729044,0.1905555555555556
"mp-300761738, Co3NiO8, Li2Co3NiO8, mp-765866, mp-761738",0.3988760865133941,4132.819616622396,4.797814281280108,1.8844444444444441,0.0,1.2136189599429357,18.708286933869708,0.0,0.07149783652777675,17.129814813813823,0.3673567193816909,0.2564888182531333,0.1944444444444444
"mp-300761748, CrCo3O8, Li2CrCo3O8, mp-770909, mp-761748",0.4284395438168031,4132.851606984401,4.456398891598059,1.9822222222222217,0.0,1.242292207275757,18.872541946070033,0.0,0.1018982358333318,17.089407230977113,0.35485210432302416,0.2563727604172304,0.1938888888888889
"mp-300761752, VCoO4, LiVCoO4, mp-771484, mp-761752",0.4853421170791764,4132.979412492316,4.304660572167242,2.143333333333333,0.0,0.9465384279201406,13.425606637327304,0.0,0.051627261770831545,13.064654040011359,0.33758493191133393,0.25279373576001873,0.18833333333333327
"mp-300761763, FeCo3O8, Li2FeCo3O8, mp-761579, mp-761763",0.38453984309012507,4132.842841081502,4.9279364852403225,1.7825,0.0,0.9752530663054362,18.786487132123238,0.0,0.04620953765624946,17.089407230977113,0.33702248468726936,0.2563727604172304,0.195
"mp-300761767, Fe(SiO3)2, LiFe(SiO3)2, mvc-12198, mp-761767",0.6111404792494924,4133.518263679228,2.6667569713285584,4.279629629629628,1.0,0.8118024690552749,9.785070232313263,0.0,0.1855829026157388,17.41914497893,0.2733137979018373,0.2434974980365683,0.17666666666666667
